,category,accession,file_index
873,plant,NW_009339741.1,1
874,plant,NW_009339742.1,1
875,plant,NW_009339743.1,1
876,plant,NW_009339744.1,1
877,plant,NW_009339745.1,1
878,plant,NW_009339746.1,1
879,plant,NW_009339747.1,1
880,plant,NW_009339748.1,1
881,plant,NW_009339749.1,1
882,plant,NW_009339750.1,1
883,plant,NW_009339751.1,1
884,plant,NW_009339752.1,1
885,plant,NW_009339753.1,1
886,plant,NW_009339754.1,1
887,plant,NW_009339755.1,1
888,plant,NW_009339756.1,1
889,plant,NW_009339757.1,1
890,plant,NW_009339758.1,1
891,plant,NW_009339759.1,1
892,plant,NW_009339760.1,1
893,plant,NW_009339761.1,1
894,plant,NW_009339762.1,1
895,plant,NW_009339763.1,1
896,plant,NW_009339764.1,1
897,plant,NW_009339765.1,1
898,plant,NW_009339766.1,1
899,plant,NW_009339767.1,1
900,plant,NW_009339768.1,1
901,plant,NW_009339769.1,1
902,plant,NW_009339770.1,1
903,plant,NW_009339771.1,1
904,plant,NW_009339772.1,1
905,plant,NW_009339773.1,1
906,plant,NW_009339774.1,1
907,plant,NW_009339775.1,1
908,plant,NW_009339776.1,1
909,plant,NW_009339777.1,1
910,plant,NW_009339778.1,1
911,plant,NW_009339779.1,1
912,plant,NW_009339782.1,1
913,plant,NW_009339783.1,1
914,plant,NW_009339784.1,1
915,plant,NW_009339786.1,1
916,plant,NW_009339787.1,1
917,plant,NW_009339788.1,1
918,plant,NW_009339789.1,1
919,plant,NW_009339790.1,1
920,plant,NW_009339791.1,1
921,plant,NW_009339792.1,1
922,plant,NW_009339793.1,1
923,plant,NW_009339794.1,1
924,plant,NW_009339795.1,1
925,plant,NW_009339796.1,1
926,plant,NW_009339797.1,1
927,plant,NW_009339798.1,1
928,plant,NW_009339799.1,1
929,plant,NW_009339800.1,1
930,plant,NW_009339801.1,1
931,plant,NW_009339802.1,1
932,plant,NW_009339805.1,1
933,plant,NW_009339806.1,1
934,plant,NW_009339807.1,1
935,plant,NW_009339808.1,1
936,plant,NW_009339809.1,1
937,plant,NW_009339810.1,1
938,plant,NW_009339811.1,1
939,plant,NW_009339812.1,1
940,plant,NW_009339813.1,1
941,plant,NW_009339814.1,1
942,plant,NW_009339815.1,1
943,plant,NW_009339816.1,1
944,plant,NW_009339817.1,1
945,plant,NW_009339818.1,1
946,plant,NW_009339819.1,1
947,plant,NW_009339820.1,1
948,plant,NW_009339821.1,1
949,plant,NW_009339822.1,1
950,plant,NW_009339823.1,1
951,plant,NW_009339824.1,1
952,plant,NW_009339825.1,1
953,plant,NW_009339826.1,1
954,plant,NW_009339827.1,1
955,plant,NW_009339828.1,1
956,plant,NW_009339829.1,1
957,plant,NW_009339830.1,1
958,plant,NW_009339831.1,1
959,plant,NW_009339832.1,1
960,plant,NW_009339833.1,1
961,plant,NW_009339834.1,1
962,plant,NW_009339835.1,1
963,plant,NW_009339836.1,1
964,plant,NW_009339837.1,1
965,plant,NW_009339838.1,1
966,plant,NW_009339839.1,1
967,plant,NW_009339840.1,1
968,plant,NW_009339841.1,1
969,plant,NW_009339842.1,1
970,plant,NW_009339843.1,1
971,plant,NW_009339844.1,1
972,plant,NW_009339845.1,1
973,plant,NW_009339846.1,1
974,plant,NW_009339847.1,1
975,plant,NW_009339848.1,1
976,plant,NW_009339849.1,1
977,plant,NW_009339850.1,1
978,plant,NW_009339851.1,1
979,plant,NW_009339852.1,1
980,plant,NW_009339853.1,1
981,plant,NW_009339854.1,1
982,plant,NW_009339855.1,1
983,plant,NW_009339856.1,1
984,plant,NW_009339857.1,1
985,plant,NW_009339858.1,1
986,plant,NW_009339859.1,1
987,plant,NW_009339860.1,1
988,plant,NW_009339861.1,1
989,plant,NW_009339863.1,1
990,plant,NW_009339864.1,1
991,plant,NW_009339865.1,1
992,plant,NW_009339866.1,1
993,plant,NW_009339867.1,1
994,plant,NW_009339868.1,1
995,plant,NW_009339869.1,1
996,plant,NW_009339870.1,1
997,plant,NW_009339871.1,1
998,plant,NW_009339872.1,1
999,plant,NW_009339873.1,1
1000,plant,NW_009339874.1,1
1001,plant,NW_009339875.1,1
1002,plant,NW_009339876.1,1
1003,plant,NW_009339877.1,1
1004,plant,NW_009339878.1,1
1005,plant,NW_009339879.1,1
1006,plant,NW_009339880.1,1
1007,plant,NW_009339881.1,1
1008,plant,NW_009339882.1,1
1009,plant,NW_009339883.1,1
1010,plant,NW_009339884.1,1
1011,plant,NW_009339885.1,1
1012,plant,NW_009339886.1,1
1013,plant,NW_009339887.1,1
1014,plant,NW_009339888.1,1
1015,plant,NW_009339889.1,1
1016,plant,NW_009339890.1,1
1017,plant,NW_009339891.1,1
1018,plant,NW_009339892.1,1
1019,plant,NW_009339893.1,1
1020,plant,NW_009339894.1,1
1021,plant,NW_009339895.1,1
1022,plant,NW_009339896.1,1
1023,plant,NW_009339897.1,1
1024,plant,NW_009339898.1,1
1025,plant,NW_009339899.1,1
1026,plant,NW_009339900.1,1
1027,plant,NW_009339901.1,1
1028,plant,NW_009339902.1,1
1029,plant,NW_009339903.1,1
1030,plant,NW_009339904.1,1
1031,plant,NW_009339905.1,1
1032,plant,NW_009339906.1,1
1033,plant,NW_009339907.1,1
1034,plant,NW_009339908.1,1
1035,plant,NW_009339909.1,1
1036,plant,NW_009339910.1,1
1037,plant,NW_009339911.1,1
1038,plant,NW_009339912.1,1
1039,plant,NW_009339913.1,1
1040,plant,NW_009339914.1,1
1041,plant,NW_009339917.1,1
1042,plant,NW_009339918.1,1
1043,plant,NW_009339919.1,1
1044,plant,NW_009339920.1,1
1045,plant,NW_009339921.1,1
1046,plant,NW_009339922.1,1
1047,plant,NW_009339923.1,1
1048,plant,NW_009339924.1,1
1049,plant,NW_009339925.1,1
1050,plant,NW_009339926.1,1
1051,plant,NW_009339927.1,1
1052,plant,NW_009339929.1,1
1053,plant,NW_009339930.1,1
1054,plant,NW_009339931.1,1
1055,plant,NW_009339932.1,1
1056,plant,NW_009339933.1,1
1057,plant,NW_009339934.1,1
1058,plant,NW_009339935.1,1
1059,plant,NW_009339936.1,1
1060,plant,NW_009339937.1,1
1061,plant,NW_009339938.1,1
1062,plant,NW_009339939.1,1
1063,plant,NW_009339940.1,1
1064,plant,NW_009339941.1,1
1065,plant,NW_009339942.1,1
1066,plant,NW_009339943.1,1
1067,plant,NW_009339944.1,1
1068,plant,NW_009339945.1,1
1069,plant,NW_009339946.1,1
1070,plant,NW_009339947.1,1
1071,plant,NW_009339948.1,1
1072,plant,NW_009339950.1,1
1073,plant,NW_009339951.1,1
1074,plant,NW_009339952.1,1
1075,plant,NW_009339953.1,1
1076,plant,NW_009339954.1,1
1077,plant,NW_009339955.1,1
1078,plant,NW_009339956.1,1
1079,plant,NW_009339957.1,1
1080,plant,NW_009339958.1,1
1081,plant,NW_009339959.1,1
1082,plant,NW_009339960.1,1
1083,plant,NW_009339961.1,1
1084,plant,NW_009339962.1,1
1085,plant,NW_009339963.1,1
1086,plant,NW_009339964.1,1
1087,plant,NW_009339965.1,1
1088,plant,NW_009339966.1,1
1089,plant,NW_009339967.1,1
1090,plant,NW_009339968.1,1
1091,plant,NW_009339969.1,1
1092,plant,NW_009339970.1,1
1093,plant,NW_009339971.1,1
1094,plant,NW_009339972.1,1
1095,plant,NW_009339973.1,1
1096,plant,NW_009339974.1,1
1097,plant,NW_009339975.1,1
1098,plant,NW_009339976.1,1
1099,plant,NW_009339977.1,1
1100,plant,NW_009339978.1,1
1101,plant,NW_009339979.1,1
1102,plant,NW_009339980.1,1
1103,plant,NW_009339981.1,1
1104,plant,NW_009339983.1,1
1105,plant,NW_009339984.1,1
1106,plant,NW_009339985.1,1
1107,plant,NW_009339986.1,1
1108,plant,NW_009339987.1,1
1109,plant,NW_009339988.1,1
1110,plant,NW_009339989.1,1
1111,plant,NW_009339990.1,1
1112,plant,NW_009339991.1,1
1113,plant,NW_009339992.1,1
1114,plant,NW_009339993.1,1
1115,plant,NW_009339994.1,1
1116,plant,NW_009339995.1,1
1117,plant,NW_009339996.1,1
1118,plant,NW_009339997.1,1
1119,plant,NW_009339998.1,1
1120,plant,NW_009339999.1,1
1121,plant,NW_009340000.1,1
1122,plant,NW_009340001.1,1
1123,plant,NW_009340002.1,1
1124,plant,NW_009340003.1,1
1125,plant,NW_009340004.1,1
1126,plant,NW_009340005.1,1
1127,plant,NW_009340006.1,1
1128,plant,NW_009340007.1,1
1129,plant,NW_009340008.1,1
1130,plant,NW_009340009.1,1
1131,plant,NW_009340010.1,1
1132,plant,NW_009340011.1,1
1133,plant,NW_009340012.1,1
1134,plant,NW_009340014.1,1
1135,plant,NW_009340015.1,1
1136,plant,NW_009340016.1,1
1137,plant,NW_009340017.1,1
1138,plant,NW_009340018.1,1
1139,plant,NW_009340019.1,1
1140,plant,NW_009340021.1,1
1141,plant,NW_009340022.1,1
1142,plant,NW_009340024.1,1
1143,plant,NW_009340025.1,1
1144,plant,NW_009340026.1,1
1145,plant,NW_009340028.1,1
1146,plant,NW_009340029.1,1
1147,plant,NW_009340030.1,1
1148,plant,NW_009340031.1,1
1149,plant,NW_009340032.1,1
1150,plant,NW_009340033.1,1
1151,plant,NW_009340034.1,1
1152,plant,NW_009340035.1,1
1153,plant,NW_009340036.1,1
1154,plant,NW_009340037.1,1
1155,plant,NW_009340038.1,1
1156,plant,NW_009340039.1,1
1157,plant,NW_009340040.1,1
1158,plant,NW_009340041.1,1
1159,plant,NW_009340042.1,1
1160,plant,NW_009340043.1,1
1161,plant,NW_009340044.1,1
1162,plant,NW_009340045.1,1
1163,plant,NW_009340046.1,1
1164,plant,NW_009340047.1,1
1165,plant,NW_009340048.1,1
1166,plant,NW_009340050.1,1
1167,plant,NW_009340051.1,1
1168,plant,NW_009340052.1,1
1169,plant,NW_009340053.1,1
1170,plant,NW_009340054.1,1
1171,plant,NW_009340055.1,1
1172,plant,NW_009340056.1,1
1173,plant,NW_009340057.1,1
1174,plant,NW_009340058.1,1
1175,plant,NW_009340059.1,1
1176,plant,NW_009340061.1,1
1177,plant,NW_009340062.1,1
1178,plant,NW_009340063.1,1
1179,plant,NW_009340064.1,1
1180,plant,NW_009340065.1,1
1181,plant,NW_009340066.1,1
1182,plant,NW_009340067.1,1
1183,plant,NW_009340068.1,1
1184,plant,NW_009340069.1,1
1185,plant,NW_009340070.1,1
1186,plant,NW_009340071.1,1
1187,plant,NW_009340072.1,1
1188,plant,NW_009340073.1,1
1189,plant,NW_009340074.1,1
1190,plant,NW_009340075.1,1
1191,plant,NW_009340077.1,1
1192,plant,NW_009340078.1,1
1193,plant,NW_009340079.1,1
1194,plant,NW_009340080.1,1
1195,plant,NW_009340081.1,1
1196,plant,NW_009340082.1,1
1197,plant,NW_009340083.1,1
1198,plant,NW_009340084.1,1
1199,plant,NW_009340085.1,1
1200,plant,NW_009340086.1,1
1201,plant,NW_009340087.1,1
1202,plant,NW_009340088.1,1
1203,plant,NW_009340089.1,1
1204,plant,NW_009340090.1,1
1205,plant,NW_009340091.1,1
1206,plant,NW_009340094.1,1
1207,plant,NW_009340095.1,1
1208,plant,NW_009340096.1,1
1209,plant,NW_009340097.1,1
1210,plant,NW_009340098.1,1
1211,plant,NW_009340099.1,1
1212,plant,NW_009340100.1,1
1213,plant,NW_009340101.1,1
1214,plant,NW_009340102.1,1
1215,plant,NW_009340103.1,1
1216,plant,NW_009340104.1,1
1217,plant,NW_009340105.1,1
1218,plant,NW_009340106.1,1
1219,plant,NW_009340107.1,1
1220,plant,NW_009340108.1,1
1221,plant,NW_009340109.1,1
1222,plant,NW_009340110.1,1
1223,plant,NW_009340111.1,1
1224,plant,NW_009340112.1,1
1225,plant,NW_009340113.1,1
1226,plant,NW_009340114.1,1
1227,plant,NW_009340116.1,1
1228,plant,NW_009340117.1,1
1229,plant,NW_009340118.1,1
1230,plant,NW_009340119.1,1
1231,plant,NW_009340120.1,1
1232,plant,NW_009340121.1,1
1233,plant,NW_009340122.1,1
1234,plant,NW_009340123.1,1
1235,plant,NW_009340124.1,1
1236,plant,NW_009340125.1,1
1237,plant,NW_009340127.1,1
1238,plant,NW_009340128.1,1
1239,plant,NW_009340129.1,1
1240,plant,NW_009340130.1,1
1241,plant,NW_009340131.1,1
1242,plant,NW_009340132.1,1
1243,plant,NW_009340133.1,1
1244,plant,NW_009340134.1,1
1245,plant,NW_009340136.1,1
1246,plant,NW_009340138.1,1
1247,plant,NW_009340139.1,1
1248,plant,NW_009340140.1,1
1249,plant,NW_009340141.1,1
1250,plant,NW_009340142.1,1
1251,plant,NW_009340143.1,1
1252,plant,NW_009340145.1,1
1253,plant,NW_009340146.1,1
1254,plant,NW_009340147.1,1
1255,plant,NW_009340148.1,1
1256,plant,NW_009340150.1,1
1257,plant,NW_009340151.1,1
1258,plant,NW_009340152.1,1
1259,plant,NW_009340153.1,1
1260,plant,NW_009340154.1,1
1261,plant,NW_009340155.1,1
1262,plant,NW_009340156.1,1
1263,plant,NW_009340157.1,1
1264,plant,NW_009340158.1,1
1265,plant,NW_009340159.1,1
1266,plant,NW_009340161.1,1
1267,plant,NW_009340162.1,1
1268,plant,NW_009340163.1,1
1269,plant,NW_009340164.1,1
1270,plant,NW_009340165.1,1
1271,plant,NW_009340166.1,1
1272,plant,NW_009340167.1,1
1273,plant,NW_009340169.1,1
1274,plant,NW_009340170.1,1
1275,plant,NW_009340171.1,1
1276,plant,NW_009340172.1,1
1277,plant,NW_009340173.1,1
1278,plant,NW_009340174.1,1
1279,plant,NW_009340175.1,1
1280,plant,NW_009340176.1,1
1281,plant,NW_009340177.1,1
1282,plant,NW_009340178.1,1
1283,plant,NW_009340179.1,1
1284,plant,NW_009340180.1,1
1285,plant,NW_009340181.1,1
1286,plant,NW_009340182.1,1
1287,plant,NW_009340183.1,1
1288,plant,NW_009340184.1,1
1289,plant,NW_009340185.1,1
1290,plant,NW_009340186.1,1
1291,plant,NW_009340187.1,1
1292,plant,NW_009340188.1,1
1293,plant,NW_009340189.1,1
1294,plant,NW_009340190.1,1
1295,plant,NW_009340191.1,1
1296,plant,NW_009340192.1,1
1297,plant,NW_009340194.1,1
1298,plant,NW_009340195.1,1
1299,plant,NW_009340196.1,1
1300,plant,NW_009340197.1,1
1301,plant,NW_009340199.1,1
1302,plant,NW_009340200.1,1
1303,plant,NW_009340202.1,1
1304,plant,NW_009340203.1,1
1305,plant,NW_009340205.1,1
1306,plant,NW_009340206.1,1
1307,plant,NW_009340207.1,1
1308,plant,NW_009340208.1,1
1309,plant,NW_009340209.1,1
1310,plant,NW_009340210.1,1
1311,plant,NW_009340211.1,1
1312,plant,NW_009340212.1,1
1313,plant,NW_009340213.1,1
1314,plant,NW_009340214.1,1
1315,plant,NW_009340216.1,1
1316,plant,NW_009340217.1,1
1317,plant,NW_009340218.1,1
1318,plant,NW_009340219.1,1
1319,plant,NW_009340220.1,1
1320,plant,NW_009340221.1,1
1321,plant,NW_009340222.1,1
1322,plant,NW_009340223.1,1
1323,plant,NW_009340224.1,1
1324,plant,NW_009340225.1,1
1325,plant,NW_009340226.1,1
1326,plant,NW_009340227.1,1
1327,plant,NW_009340228.1,1
1328,plant,NW_009340229.1,1
1329,plant,NW_009340230.1,1
1330,plant,NW_009340231.1,1
1331,plant,NW_009340232.1,1
1332,plant,NW_009340233.1,1
1333,plant,NW_009340234.1,1
1334,plant,NW_009340235.1,1
1335,plant,NW_009340236.1,1
1336,plant,NW_009340238.1,1
1337,plant,NW_009340239.1,1
1338,plant,NW_009340240.1,1
1339,plant,NW_009340241.1,1
1340,plant,NW_009340242.1,1
1341,plant,NW_009340243.1,1
1342,plant,NW_009340244.1,1
1343,plant,NW_009340245.1,1
1344,plant,NW_009340246.1,1
1345,plant,NW_009340247.1,1
1346,plant,NW_009340248.1,1
1347,plant,NW_009340250.1,1
1348,plant,NW_009340251.1,1
1349,plant,NW_009340252.1,1
1350,plant,NW_009340253.1,1
1351,plant,NW_009340254.1,1
1352,plant,NW_009340255.1,1
1353,plant,NW_009340256.1,1
1354,plant,NW_009340257.1,1
1355,plant,NW_009340258.1,1
1356,plant,NW_009340259.1,1
1357,plant,NW_009340260.1,1
1358,plant,NW_009340261.1,1
1359,plant,NW_009340262.1,1
1360,plant,NW_009340263.1,1
1361,plant,NW_009340264.1,1
1362,plant,NW_009340265.1,1
1363,plant,NW_009340266.1,1
1364,plant,NW_009340267.1,1
1365,plant,NW_009340268.1,1
1366,plant,NW_009340269.1,1
1367,plant,NW_009340270.1,1
1368,plant,NW_009340272.1,1
1369,plant,NW_009340273.1,1
1370,plant,NW_009340274.1,1
1371,plant,NW_009340275.1,1
1372,plant,NW_009340276.1,1
1373,plant,NW_009340277.1,1
1374,plant,NW_009340278.1,1
1375,plant,NW_009340279.1,1
1376,plant,NW_009340280.1,1
1377,plant,NW_009340281.1,1
1378,plant,NW_009340282.1,1
1379,plant,NW_009340283.1,1
1380,plant,NW_009340284.1,1
1381,plant,NW_009340285.1,1
1382,plant,NW_009340286.1,1
1383,plant,NW_009340288.1,1
1384,plant,NW_009340289.1,1
1385,plant,NW_009340290.1,1
1386,plant,NW_009340291.1,1
1387,plant,NW_009340292.1,1
1388,plant,NW_009340294.1,1
1389,plant,NW_009340295.1,1
1390,plant,NW_009340296.1,1
1391,plant,NW_009340297.1,1
1392,plant,NW_009340298.1,1
1393,plant,NW_009340299.1,1
1394,plant,NW_009340300.1,1
1395,plant,NW_009340301.1,1
1396,plant,NW_009340302.1,1
1397,plant,NW_009340303.1,1
1398,plant,NW_009340304.1,1
1399,plant,NW_009340305.1,1
1400,plant,NW_009340306.1,1
1401,plant,NW_009340307.1,1
1402,plant,NW_009340308.1,1
1403,plant,NW_009340309.1,1
1404,plant,NW_009340310.1,1
1405,plant,NW_009340311.1,1
1406,plant,NW_009340312.1,1
1407,plant,NW_009340313.1,1
1408,plant,NW_009340314.1,1
1409,plant,NW_009340316.1,1
1410,plant,NW_009340317.1,1
1411,plant,NW_009340318.1,1
1412,plant,NW_009340319.1,1
1413,plant,NW_009340320.1,1
1414,plant,NW_009340321.1,1
1415,plant,NW_009340322.1,1
1416,plant,NW_009340323.1,1
1417,plant,NW_009340324.1,1
1418,plant,NW_009340325.1,1
1419,plant,NW_009340327.1,1
1420,plant,NW_009340328.1,1
1421,plant,NW_009340329.1,1
1422,plant,NW_009340330.1,1
1423,plant,NW_009340331.1,1
1424,plant,NW_009340332.1,1
1425,plant,NW_009340333.1,1
1426,plant,NW_009340334.1,1
1427,plant,NW_009340335.1,1
1428,plant,NW_009340336.1,1
1429,plant,NW_009340337.1,1
1430,plant,NW_009340338.1,1
1431,plant,NW_009340339.1,1
1432,plant,NW_009340340.1,1
1433,plant,NW_009340341.1,1
1434,plant,NW_009340342.1,1
1435,plant,NW_009340343.1,1
1436,plant,NW_009340344.1,1
1437,plant,NW_009340345.1,1
1438,plant,NW_009340346.1,1
1439,plant,NW_009340347.1,1
1440,plant,NW_009340348.1,1
1441,plant,NW_009340349.1,1
1442,plant,NW_009340350.1,1
1443,plant,NW_009340351.1,1
1444,plant,NW_009340352.1,1
1445,plant,NW_009340353.1,1
1446,plant,NW_009340354.1,1
1447,plant,NW_009340355.1,1
1448,plant,NW_009340356.1,1
1449,plant,NW_009340357.1,1
1450,plant,NW_009340358.1,1
1451,plant,NW_009340359.1,1
1452,plant,NW_009340361.1,1
1453,plant,NW_009340362.1,1
1454,plant,NW_009340363.1,1
1455,plant,NW_009340364.1,1
1456,plant,NW_009340365.1,1
1457,plant,NW_009340366.1,1
1458,plant,NW_009340367.1,1
1459,plant,NW_009340368.1,1
1460,plant,NW_009340369.1,1
1461,plant,NW_009340370.1,1
1462,plant,NW_009340371.1,1
1463,plant,NW_009340372.1,1
1464,plant,NW_009340373.1,1
1465,plant,NW_009340374.1,1
1466,plant,NW_009340375.1,1
1467,plant,NW_009340376.1,1
1468,plant,NW_009340377.1,1
1469,plant,NW_009340378.1,1
1470,plant,NW_009340379.1,1
1471,plant,NW_009340380.1,1
1472,plant,NW_009340381.1,1
1473,plant,NW_009340383.1,1
1474,plant,NW_009340384.1,1
1475,plant,NW_009340385.1,1
1476,plant,NW_009340386.1,1
1477,plant,NW_009340387.1,1
1478,plant,NW_009340388.1,1
1479,plant,NW_009340389.1,1
1480,plant,NW_009340390.1,1
1481,plant,NW_009340391.1,1
1482,plant,NW_009340392.1,1
1483,plant,NW_009340393.1,1
1484,plant,NW_009340394.1,1
1485,plant,NW_009340395.1,1
1486,plant,NW_009340396.1,1
1487,plant,NW_009340397.1,1
1488,plant,NW_009340398.1,1
1489,plant,NW_009340399.1,1
1490,plant,NW_009340400.1,1
1491,plant,NW_009340401.1,1
1492,plant,NW_009340402.1,1
1493,plant,NW_009340404.1,1
1494,plant,NW_009340405.1,1
1495,plant,NW_009340406.1,1
1496,plant,NW_009340407.1,1
1497,plant,NW_009340408.1,1
1498,plant,NW_009340409.1,1
1499,plant,NW_009340410.1,1
1500,plant,NW_009340411.1,1
1501,plant,NW_009340412.1,1
1502,plant,NW_009340413.1,1
1503,plant,NW_009340414.1,1
1504,plant,NW_009340415.1,1
1505,plant,NW_009340416.1,1
1506,plant,NW_009340417.1,1
1507,plant,NW_009340418.1,1
1508,plant,NW_009340419.1,1
1509,plant,NW_009340420.1,1
1510,plant,NW_009340421.1,1
1511,plant,NW_009340422.1,1
1512,plant,NW_009340423.1,1
1513,plant,NW_009340424.1,1
1514,plant,NW_009340425.1,1
1515,plant,NW_009340426.1,1
1516,plant,NW_009340427.1,1
1517,plant,NW_009340428.1,1
1518,plant,NW_009340429.1,1
1519,plant,NW_009340430.1,1
1520,plant,NW_009340431.1,1
1521,plant,NW_009340432.1,1
1522,plant,NW_009340433.1,1
1523,plant,NW_009340435.1,1
1524,plant,NW_009340436.1,1
1525,plant,NW_009340437.1,1
1526,plant,NW_009340438.1,1
1527,plant,NW_009340439.1,1
1528,plant,NW_009340440.1,1
1529,plant,NW_009340441.1,1
1530,plant,NW_009340442.1,1
1531,plant,NW_009340443.1,1
1532,plant,NW_009340444.1,1
1533,plant,NW_009340445.1,1
1534,plant,NW_009340446.1,1
1535,plant,NW_009340447.1,1
1536,plant,NW_009340448.1,1
1537,plant,NW_009340449.1,1
1538,plant,NW_009340450.1,1
1539,plant,NW_009340451.1,1
1540,plant,NW_009340452.1,1
1541,plant,NW_009340453.1,1
1542,plant,NW_009340454.1,1
1543,plant,NW_009340455.1,1
1544,plant,NW_009340456.1,1
1545,plant,NW_009340457.1,1
1546,plant,NW_009340458.1,1
1547,plant,NW_009340459.1,1
1548,plant,NW_009340460.1,1
1549,plant,NW_009340461.1,1
1550,plant,NW_009340462.1,1
1551,plant,NW_009340463.1,1
1552,plant,NW_009340464.1,1
1553,plant,NW_009340465.1,1
1554,plant,NW_009340466.1,1
1555,plant,NW_009340467.1,1
1556,plant,NW_009340468.1,1
1557,plant,NW_009340469.1,1
1558,plant,NW_009340470.1,1
1559,plant,NW_009340471.1,1
1560,plant,NW_009340472.1,1
1561,plant,NW_009340473.1,1
1562,plant,NW_009340474.1,1
1563,plant,NW_009340475.1,1
1564,plant,NW_009340476.1,1
1565,plant,NW_009340477.1,1
1566,plant,NW_009340478.1,1
1567,plant,NW_009340479.1,1
1568,plant,NW_009340480.1,1
1569,plant,NW_009340481.1,1
1570,plant,NW_009340483.1,1
1571,plant,NW_009340485.1,1
1572,plant,NW_009340487.1,1
1573,plant,NW_009340488.1,1
1574,plant,NW_009340489.1,1
1575,plant,NW_009340490.1,1
1576,plant,NW_009340491.1,1
1577,plant,NW_009340492.1,1
1578,plant,NW_009340494.1,1
1579,plant,NW_009340495.1,1
1580,plant,NW_009340496.1,1
1581,plant,NW_009340497.1,1
1582,plant,NW_009340498.1,1
1583,plant,NW_009340499.1,1
1584,plant,NW_009340500.1,1
1585,plant,NW_009340501.1,1
1586,plant,NW_009340502.1,1
1587,plant,NW_009340503.1,1
1588,plant,NW_009340505.1,1
1589,plant,NW_009340506.1,1
1590,plant,NW_009340507.1,1
1591,plant,NW_009340508.1,1
1592,plant,NW_009340509.1,1
1593,plant,NW_009340510.1,1
1594,plant,NW_009340511.1,1
1595,plant,NW_009340512.1,1
1596,plant,NW_009340513.1,1
1597,plant,NW_009340514.1,1
1598,plant,NW_009340516.1,1
1599,plant,NW_009340517.1,1
1600,plant,NW_009340518.1,1
1601,plant,NW_009340519.1,1
1602,plant,NW_009340520.1,1
1603,plant,NW_009340521.1,1
1604,plant,NW_009340522.1,1
1605,plant,NW_009340523.1,1
1606,plant,NW_009340524.1,1
1607,plant,NW_009340525.1,1
1608,plant,NW_009340526.1,1
1609,plant,NW_009340527.1,1
1610,plant,NW_009340528.1,1
1611,plant,NW_009340529.1,1
1612,plant,NW_009340530.1,1
1613,plant,NW_009340531.1,1
1614,plant,NW_009340532.1,1
1615,plant,NW_009340533.1,1
1616,plant,NW_009340534.1,1
1617,plant,NW_009340535.1,1
1618,plant,NW_009340536.1,1
1619,plant,NW_009340538.1,1
1620,plant,NW_009340539.1,1
1621,plant,NW_009340540.1,1
1622,plant,NW_009340541.1,1
1623,plant,NW_009340542.1,1
1624,plant,NW_009340543.1,1
1625,plant,NW_009340544.1,1
1626,plant,NW_009340545.1,1
1627,plant,NW_009340546.1,1
1628,plant,NW_009340547.1,1
1629,plant,NW_009340549.1,1
1630,plant,NW_009340550.1,1
1631,plant,NW_009340551.1,1
1632,plant,NW_009340552.1,1
1633,plant,NW_009340553.1,1
1634,plant,NW_009340554.1,1
1635,plant,NW_009340555.1,1
1636,plant,NW_009340556.1,1
1637,plant,NW_009340557.1,1
1638,plant,NW_009340558.1,1
1639,plant,NW_009340559.1,1
1640,plant,NW_009340560.1,1
1641,plant,NW_009340561.1,1
1642,plant,NW_009340562.1,1
1643,plant,NW_009340563.1,1
1644,plant,NW_009340564.1,1
1645,plant,NW_009340565.1,1
